PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description length,No. of meta descriptions,Is indexable page
0,https://utahwatergardens.com/pond-services/design-build/orem,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/clearfield,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/south-ogden,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/lehi,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/farr-west,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/murray,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/repair/clearfield,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/blog/koi-pond-maintenance-seasonal-care-guide,Koi Pond Maintenance: Complete Seasonal Care Guide for Utah | Utah Water Gardens Blog,text/html; charset=utf-8,true,200,0,1,"Master koi pond maintenance with our comprehensive seasonal care guide. Learn essential tasks for spring, summer, fall, and winter to keep your koi healthy year-round.",167,1,false
0,https://utahwatergardens.com/pond-services/design-build/sandy,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/liners/centerville,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/clinton,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/cottonwood-heights,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/north-ogden,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/blog/complete-aquatic-plants-guide-utah,"Complete Aquatic Plants Guide for Utah Ponds: Water Lilies, Marginal & Floating Plants (2025) | Utah Water Gardens Blog",text/html; charset=utf-8,true,200,0,2,"Complete guide to aquatic plants for Utah ponds. Learn how water lilies, marginal plants, and floating plants work together to create beautiful, healthy water gardens.",167,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/clearfield,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/draper,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/spanish-fork,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/repair/west-jordan,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/ogden,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/layton,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/farmington,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/alpine,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/holladay,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/liners/farr-west,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/salt-lake-city,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/lehi,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/liners/provo,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/pleasant-grove,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/south-ogden,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/repair/draper,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/clearfield,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/riverdale,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/blog/stunning-garden-pond-designs-small-spaces,10 Stunning Garden Pond Designs for Small Spaces: Maximize Your Backyard | Utah Water Gardens Blog,text/html; charset=utf-8,true,200,0,1,Discover 10 innovative garden pond designs perfect for small spaces. Transform your limited backyard into a beautiful water garden with these creative solutions.,161,1,false
0,https://utahwatergardens.com/pond-supplies/liners/alpine,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/lehi,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/salt-lake-city,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/spanish-fork,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/blog/diy-vs-professional-pond-installation,DIY vs Professional Pond Installation: Which is Best for You? | Utah Water Gardens Blog,text/html; charset=utf-8,true,200,0,1,"Compare DIY vs professional pond installation. Learn the pros and cons of each approach, costs, time investment, and when to hire experts for your water garden project.",168,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/orem,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/centerville,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/blog/aquatic-plants-role-pond-ecosystems,Aquatic Plants Role in Pond Ecosystems: Natural Balance | Utah Water Gardens Blog,text/html; charset=utf-8,true,200,0,1,"Understand the vital role aquatic plants play in pond ecosystems. Learn how plants create natural balance, improve water quality, and support healthy environments.",163,1,false
0,https://utahwatergardens.com/pond-services/repair/farr-west,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/ogden,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/kaysville,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/liners/syracuse,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/repair/sandy,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/west-jordan,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/clinton,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/murray,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/springville,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/orem,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/repair/springville,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/murray,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/pleasant-grove,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/north-ogden,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/repair/holladay,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/water-quality/cottonwood-heights,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-construction,Pond Services - Professional Pond Care & Maintenance | Utah Water Gardens | Utah Water Gardens,text/html; charset=utf-8,true,200,0,1,"Professional pond services including cleaning, maintenance, repair, and dredging. Serving Salt Lake County, Davis County, and surrounding areas with 15+ years of experience.",173,1,false
0,https://utahwatergardens.com/pond-supplies/filtration/washington-terrace,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-services/design-build/syracuse,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
0,https://utahwatergardens.com/pond-supplies/pumps-aeration/west-valley-city,"Pond Services Near Salt Lake City, UT | Utah Water Gardens | Utah Water Gardens",text/html; charset=utf-8,true,200,0,2,"Utah's premier pond services near Salt Lake City, UT. Expert pond design, construction, maintenance, and cleaning. Licensed & insured. Call (801) 590-8516 for consultation.",172,1,false
